
1,0,0,2,6,7,1,0,5,3,3,3,1,10,2,8,0,0,0,0,0,25283
2,0,0,2,6,7,1,0,5,3,3,3,1,10,2,8,0,0,0,0,0,25283
3,0,0,2,6,7,1,0,5,3,3,3,1,10,2,8,0,0,0,0,0,25283
4,0,0,2,6,7,1,0,5,3,3,3,1,10,2,8,0,0,0,0,0,25283
5,0,0,2,6,7,1,0,5,3,3,3,1,10,2,8,0,0,0,0,0,25283
6,0,0,2,6,7,1,0,5,3,3,3,1,10,2,8,0,0,0,0,0,25283
7,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
8,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
10,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
11,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
12,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
13,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
14,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
15,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
16,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
17,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
18,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
19,1,0,4,8,9,1,0,5,2,5,3,1,9,2,6,0,0,0,0,0,22689
20,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
21,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
22,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
23,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
24,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
25,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
27,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
28,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
30,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
31,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
33,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
34,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
35,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
36,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
37,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
38,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
39,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
40,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
41,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
42,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
43,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
44,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
45,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
46,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
47,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
48,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
49,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
50,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
51,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
52,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
53,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
54,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
55,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
57,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
58,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
60,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
61,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
62,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
63,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
65,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
66,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
67,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
68,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
69,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
70,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
71,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
73,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
74,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
75,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
76,1,0,0,1,12,1,0,0,1,8,2,1,2,0,14,0,0,0,0,0,16083
77,2,0,0,1,16,2,0,0,1,4,4,1,2,0,2,0,0,0,0,0,10065
78,9,0,2,8,87,4,1,6,1,28,0,0,0,0,0,0,0,0,0,0,11451
