1,0,0,2,7,9,2,0,7,6,5,8,4,21,3,17,0,0,0,0,0,18572
2,0,0,2,7,9,2,0,7,6,5,8,4,21,3,17,0,0,0,0,0,18572
4,0,0,2,7,9,2,0,7,6,5,8,4,21,3,17,0,0,0,0,0,18572
5,0,0,2,7,9,2,0,7,6,5,8,4,21,3,13,0,0,0,0,0,17763
7,0,0,2,7,9,2,0,7,6,5,8,4,21,3,13,0,0,0,0,0,17763
8,0,0,2,7,9,2,0,7,6,5,8,4,21,3,13,0,0,0,0,0,17763
9,0,0,2,7,9,2,0,7,6,5,8,4,21,3,13,0,0,0,0,0,17763
10,0,0,2,7,9,2,0,7,6,5,8,4,21,3,13,0,0,0,0,0,17763
11,0,0,2,7,9,2,0,7,6,5,8,4,21,3,13,0,0,0,0,0,17763
12,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
13,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
14,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
15,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
16,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
19,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
20,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
21,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
22,0,0,0,1,17,2,0,0,2,3,6,4,8,0,13,0,0,0,0,0,10619
23,19,4,30,17,74,0,0,0,0,13,0,0,0,0,18,0,0,0,0,0,24445
24,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
25,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
26,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
27,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
30,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
31,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
32,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
33,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
34,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
36,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
38,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
39,0,0,0,1,17,2,0,0,2,3,6,4,4,0,11,0,0,0,0,0,9007
